Time,Date,Spp,Colony,Fragment,Treatment,Replicate,YII,Sample
20,2/26/18,S.sid,28,28-10,NP,R1,0.408,28-10_2018-02-26
20,2/26/18,S.sid,30,30-3,NP,R1,0.251,30-3_2018-02-26
20,2/26/18,S.sid,30,30-7,NP,R1,0.257,30-7_2018-02-26
20,2/26/18,S.sid,30,30-14,NP,R1,0.303,30-14_2018-02-26
20,2/26/18,S.sid,20,20-26,Control,R2,0.406,20-26_2018-02-26
20,2/26/18,S.sid,20,20-32,Control,R2,0.364,20-32_2018-02-26
20,2/26/18,S.sid,20,20-38,Control,R2,0.409,20-38_2018-02-26
20,2/26/18,S.sid,22,22-32,Control,R2,0.408,22-32_2018-02-26
20,2/26/18,S.sid,22,22-35,Control,R2,0.417,22-35_2018-02-26
20,2/26/18,S.sid,23,23-68,Control,R2,0.412,23-68_2018-02-26
20,2/26/18,S.sid,23,23-72,Control,R2,0.357,23-72_2018-02-26
20,2/26/18,S.sid,23,23-75,Control,R2,0.382,23-75_2018-02-26
20,2/26/18,S.sid,24,24-16,Control,R2,0.155,24-16_2018-02-26
20,2/26/18,S.sid,24,24-19,Control,R2,0.159,24-19_2018-02-26
20,2/26/18,S.sid,27,27-57,Control,R2,0.378,27-57_2018-02-26
20,2/26/18,S.sid,27,27-73,Control,R2,0.353,27-73_2018-02-26
20,2/26/18,S.sid,27,27-85,Control,R2,0.411,27-85_2018-02-26
20,2/26/18,S.sid,28,28-11,Control,R2,0.385,28-11_2018-02-26
20,2/26/18,S.sid,28,28-15,Control,R2,0.356,28-15_2018-02-26
20,2/26/18,S.sid,28,28-29,Control,R2,0.37,28-29_2018-02-26
20,2/26/18,S.sid,30,30-15,Control,R2,0.185,30-15_2018-02-26
20,2/26/18,S.sid,30,30-20,Control,R2,0.383,30-20_2018-02-26
20,2/26/18,S.sid,30,30-26,Control,R2,0.283,30-26_2018-02-26
20,2/26/18,S.sid,20,20-29,N,R2,0.465,20-29_2018-02-26
20,2/26/18,S.sid,20,20-33,N,R2,0.459,20-33_2018-02-26
20,2/26/18,S.sid,20,20-46,N,R2,0.444,20-46_2018-02-26
20,2/26/18,S.sid,22,22-27,N,R2,0.429,22-27_2018-02-26
20,2/26/18,S.sid,22,22-33,N,R2,0.422,22-33_2018-02-26
20,2/26/18,S.sid,22,22-41,N,R2,0.436,22-41_2018-02-26
20,2/26/18,S.sid,23,23-73,N,R2,0.423,23-73_2018-02-26
20,2/26/18,S.sid,23,23-76,N,R2,0.408,23-76_2018-02-26
20,2/26/18,S.sid,23,23-80,N,R2,0.439,23-80_2018-02-26
20,2/26/18,S.sid,24,24-17,N,R2,0.215,24-17_2018-02-26
20,2/26/18,S.sid,24,24-21,N,R2,0.269,24-21_2018-02-26
20,2/26/18,S.sid,24,24-24,N,R2,0.272,24-24_2018-02-26
20,2/26/18,S.sid,27,27-67,N,R2,0.398,27-67_2018-02-26
20,2/26/18,S.sid,27,27-75,N,R2,0.418,27-75_2018-02-26
20,2/26/18,S.sid,27,27-86,N,R2,0.445,27-86_2018-02-26
20,2/26/18,S.sid,28,28-13,N,R2,0.431,28-13_2018-02-26
20,2/26/18,S.sid,28,28-18,N,R2,0.392,28-18_2018-02-26
20,2/26/18,S.sid,28,28-21,N,R2,0.402,28-21_2018-02-26
20,2/26/18,S.sid,30,30-16,N,R2,0.387,30-16_2018-02-26
20,2/26/18,S.sid,30,30-21,N,R2,0.401,30-21_2018-02-26
20,2/26/18,S.sid,30,30-27,N,R2,0.268,30-27_2018-02-26
20,2/26/18,S.sid,20,20-30,NP,R2,0.409,20-30_2018-02-26
20,2/26/18,S.sid,20,20-41,NP,R2,0.407,20-41_2018-02-26
20,2/26/18,S.sid,20,20-48,NP,R2,0.417,20-48_2018-02-26
20,2/26/18,S.sid,22,22-31,NP,R2,0.368,22-31_2018-02-26
20,2/26/18,S.sid,22,22-34,NP,R2,0.387,22-34_2018-02-26
20,2/26/18,S.sid,22,22-38,NP,R2,0.395,22-38_2018-02-26
20,2/26/18,S.sid,23,23-74,NP,R2,0.409,23-74_2018-02-26
20,2/26/18,S.sid,23,23-78,NP,R2,0.398,23-78_2018-02-26
20,2/26/18,S.sid,23,23-81,NP,R2,0.363,23-81_2018-02-26
20,2/26/18,S.sid,24,24-18,NP,R2,0.209,24-18_2018-02-26
20,2/26/18,S.sid,24,24-22,NP,R2,0.229,24-22_2018-02-26
20,2/26/18,S.sid,24,24-25,NP,R2,0.232,24-25_2018-02-26
20,2/26/18,S.sid,27,27-68,NP,R2,0.404,27-68_2018-02-26
20,2/26/18,S.sid,27,27-87,NP,R2,0.395,27-87_2018-02-26
20,2/26/18,S.sid,27,27-98,NP,R2,0.401,27-98_2018-02-26
20,2/26/18,S.sid,28,28-14,NP,R2,0.374,28-14_2018-02-26
20,2/26/18,S.sid,28,28-19,NP,R2,0.376,28-19_2018-02-26
20,2/26/18,S.sid,28,28-23,NP,R2,0.401,28-23_2018-02-26
20,2/26/18,S.sid,30,30-18,NP,R2,0.23,30-18_2018-02-26
20,2/26/18,S.sid,30,30-22,NP,R2,0.308,30-22_2018-02-26
20,2/26/18,S.sid,30,30-28,NP,R2,0.384,30-28_2018-02-26
21,3/1/18,S.sid,20,20-4,Control,R1,0.436,20-4_2018-03-01
21,3/1/18,S.sid,20,20-13,Control,R1,0.43,20-13_2018-03-01
21,3/1/18,S.sid,20,20-19,Control,R1,0.437,20-19_2018-03-01
21,3/1/18,S.sid,22,22-2,Control,R1,0.401,22-2_2018-03-01
21,3/1/18,S.sid,22,22-16,Control,R1,0.395,22-16_2018-03-01
21,3/1/18,S.sid,22,22-21,Control,R1,0.394,22-21_2018-03-01
21,3/1/18,S.sid,23,23-57,Control,R1,0.376,23-57_2018-03-01
21,3/1/18,S.sid,23,23-60,Control,R1,0.353,23-60_2018-03-01
21,3/1/18,S.sid,23,23-65,Control,R1,0.393,23-65_2018-03-01
21,3/1/18,S.sid,24,24-2,Control,R1,0.067,24-2_2018-03-01
21,3/1/18,S.sid,24,24-6,Control,R1,0.099,24-6_2018-03-01
21,3/1/18,S.sid,24,24-9,Control,R1,0.073,24-9_2018-03-01
21,3/1/18,S.sid,27,27-3,Control,R1,0.38,27-3_2018-03-01
21,3/1/18,S.sid,27,27-9,Control,R1,0.403,27-9_2018-03-01
21,3/1/18,S.sid,27,27-28,Control,R1,0.412,27-28_2018-03-01
21,3/1/18,S.sid,28,28-2,Control,R1,0.423,28-2_2018-03-01
21,3/1/18,S.sid,28,28-5,Control,R1,0.368,28-5_2018-03-01
21,3/1/18,S.sid,30,30-4,Control,R1,0.346,30-4_2018-03-01
21,3/1/18,S.sid,30,30-8,Control,R1,0.336,30-8_2018-03-01
21,3/1/18,S.sid,30,30-12,Control,R1,0.244,30-12_2018-03-01
21,3/1/18,S.sid,20,20-8,N,R1,0.439,20-8_2018-03-01
21,3/1/18,S.sid,20,20-15,N,R1,0.388,20-15_2018-03-01
21,3/1/18,S.sid,20,20-22,N,R1,0.427,20-22_2018-03-01
21,3/1/18,S.sid,22,22-3,N,R1,0.398,22-3_2018-03-01
21,3/1/18,S.sid,22,22-11,N,R1,0.395,22-11_2018-03-01
21,3/1/18,S.sid,22,22-17,N,R1,0.406,22-17_2018-03-01
21,3/1/18,S.sid,23,23-58,N,R1,0.406,23-58_2018-03-01
21,3/1/18,S.sid,23,23-61,N,R1,0.396,23-61_2018-03-01
21,3/1/18,S.sid,23,23-66,N,R1,0.396,23-66_2018-03-01
21,3/1/18,S.sid,24,24-3,N,R1,0.321,24-3_2018-03-01
21,3/1/18,S.sid,24,24-7,N,R1,0.375,24-7_2018-03-01
21,3/1/18,S.sid,24,24-10,N,R1,0.353,24-10_2018-03-01
21,3/1/18,S.sid,27,27-5,N,R1,0.359,27-5_2018-03-01
21,3/1/18,S.sid,27,27-21,N,R1,0.394,27-21_2018-03-01
21,3/1/18,S.sid,27,27-45,N,R1,0.396,27-45_2018-03-01
21,3/1/18,S.sid,28,28-3,N,R1,0.318,28-3_2018-03-01
21,3/1/18,S.sid,28,28-9,N,R1,0.383,28-9_2018-03-01
21,3/1/18,S.sid,30,30-5,N,R1,0.213,30-5_2018-03-01
21,3/1/18,S.sid,30,30-9,N,R1,0.371,30-9_2018-03-01
21,3/1/18,S.sid,30,30-13,N,R1,0.383,30-13_2018-03-01
21,3/1/18,S.sid,20,20-3,NP,R1,0.417,20-3_2018-03-01
21,3/1/18,S.sid,20,20-11,NP,R1,0.369,20-11_2018-03-01
21,3/1/18,S.sid,20,20-17,NP,R1,0.414,20-17_2018-03-01
21,3/1/18,S.sid,22,22-12,NP,R1,0.379,22-12_2018-03-01
21,3/1/18,S.sid,22,22-18,NP,R1,0.383,22-18_2018-03-01
21,3/1/18,S.sid,22,22-25,NP,R1,0.4,22-25_2018-03-01
21,3/1/18,S.sid,23,23-56,NP,R1,0.38,23-56_2018-03-01
21,3/1/18,S.sid,23,23-63,NP,R1,0.37,23-63_2018-03-01
21,3/1/18,S.sid,23,23-67,NP,R1,0.356,23-67_2018-03-01
21,3/1/18,S.sid,24,24-5,NP,R1,0.257,24-5_2018-03-01
21,3/1/18,S.sid,24,24-15,NP,R1,0.146,24-15_2018-03-01
21,3/1/18,S.sid,27,27-6,NP,R1,0.363,27-6_2018-03-01
21,3/1/18,S.sid,27,27-18,NP,R1,0.383,27-18_2018-03-01
21,3/1/18,S.sid,27,27-46,NP,R1,0.392,27-46_2018-03-01
21,3/1/18,S.sid,28,28-7,NP,R1,0.344,28-7_2018-03-01
21,3/1/18,S.sid,28,28-10,NP,R1,0.326,28-10_2018-03-01
21,3/1/18,S.sid,30,30-3,NP,R1,0.278,30-3_2018-03-01
21,3/1/18,S.sid,30,30-7,NP,R1,0.229,30-7_2018-03-01
21,3/1/18,S.sid,30,30-14,NP,R1,0.324,30-14_2018-03-01
21,3/1/18,S.sid,20,20-26,Control,R2,0.406,20-26_2018-03-01
21,3/1/18,S.sid,20,20-32,Control,R2,0.385,20-32_2018-03-01
21,3/1/18,S.sid,20,20-38,Control,R2,0.408,20-38_2018-03-01
21,3/1/18,S.sid,22,22-32,Control,R2,0.383,22-32_2018-03-01
21,3/1/18,S.sid,22,22-35,Control,R2,0.397,22-35_2018-03-01
21,3/1/18,S.sid,23,23-68,Control,R2,0.38,23-68_2018-03-01
21,3/1/18,S.sid,23,23-72,Control,R2,0.33,23-72_2018-03-01
21,3/1/18,S.sid,23,23-75,Control,R2,0.369,23-75_2018-03-01
21,3/1/18,S.sid,24,24-16,Control,R2,0.17,24-16_2018-03-01
21,3/1/18,S.sid,24,24-19,Control,R2,0.195,24-19_2018-03-01
21,3/1/18,S.sid,27,27-57,Control,R2,0.335,27-57_2018-03-01
21,3/1/18,S.sid,27,27-73,Control,R2,0.325,27-73_2018-03-01
21,3/1/18,S.sid,27,27-85,Control,R2,0.368,27-85_2018-03-01
21,3/1/18,S.sid,28,28-11,Control,R2,0.359,28-11_2018-03-01
21,3/1/18,S.sid,28,28-15,Control,R2,0.355,28-15_2018-03-01
21,3/1/18,S.sid,28,28-29,Control,R2,0.348,28-29_2018-03-01
21,3/1/18,S.sid,30,30-15,Control,R2,0.246,30-15_2018-03-01
21,3/1/18,S.sid,30,30-20,Control,R2,0.451,30-20_2018-03-01
21,3/1/18,S.sid,30,30-26,Control,R2,0.391,30-26_2018-03-01
21,3/1/18,S.sid,20,20-29,N,R2,0.411,20-29_2018-03-01
21,3/1/18,S.sid,20,20-33,N,R2,0.428,20-33_2018-03-01
21,3/1/18,S.sid,20,20-46,N,R2,0.394,20-46_2018-03-01
21,3/1/18,S.sid,22,22-27,N,R2,0.415,22-27_2018-03-01
21,3/1/18,S.sid,22,22-33,N,R2,0.392,22-33_2018-03-01
21,3/1/18,S.sid,22,22-41,N,R2,0.434,22-41_2018-03-01
21,3/1/18,S.sid,23,23-73,N,R2,0.407,23-73_2018-03-01
21,3/1/18,S.sid,23,23-76,N,R2,0.387,23-76_2018-03-01
21,3/1/18,S.sid,23,23-80,N,R2,0.419,23-80_2018-03-01
21,3/1/18,S.sid,24,24-17,N,R2,0.301,24-17_2018-03-01
21,3/1/18,S.sid,24,24-21,N,R2,0.299,24-21_2018-03-01
21,3/1/18,S.sid,24,24-24,N,R2,0.255,24-24_2018-03-01
21,3/1/18,S.sid,27,27-67,N,R2,0.344,27-67_2018-03-01
21,3/1/18,S.sid,27,27-75,N,R2,0.373,27-75_2018-03-01
21,3/1/18,S.sid,27,27-86,N,R2,0.394,27-86_2018-03-01
21,3/1/18,S.sid,28,28-13,N,R2,0.379,28-13_2018-03-01
21,3/1/18,S.sid,28,28-18,N,R2,0.377,28-18_2018-03-01
21,3/1/18,S.sid,28,28-21,N,R2,0.338,28-21_2018-03-01
21,3/1/18,S.sid,30,30-16,N,R2,0.341,30-16_2018-03-01
21,3/1/18,S.sid,30,30-21,N,R2,0.375,30-21_2018-03-01
21,3/1/18,S.sid,30,30-27,N,R2,0.253,30-27_2018-03-01
21,3/1/18,S.sid,20,20-30,NP,R2,0.357,20-30_2018-03-01
21,3/1/18,S.sid,20,20-41,NP,R2,0.355,20-41_2018-03-01
21,3/1/18,S.sid,20,20-48,NP,R2,0.372,20-48_2018-03-01
21,3/1/18,S.sid,22,22-31,NP,R2,0.372,22-31_2018-03-01
21,3/1/18,S.sid,22,22-34,NP,R2,0.392,22-34_2018-03-01
21,3/1/18,S.sid,22,22-38,NP,R2,0.392,22-38_2018-03-01
21,3/1/18,S.sid,23,23-74,NP,R2,0.399,23-74_2018-03-01
21,3/1/18,S.sid,23,23-78,NP,R2,0.373,23-78_2018-03-01
21,3/1/18,S.sid,23,23-81,NP,R2,0.345,23-81_2018-03-01
21,3/1/18,S.sid,24,24-18,NP,R2,0.295,24-18_2018-03-01
21,3/1/18,S.sid,24,24-22,NP,R2,0.324,24-22_2018-03-01
21,3/1/18,S.sid,24,24-25,NP,R2,0.238,24-25_2018-03-01
21,3/1/18,S.sid,27,27-68,NP,R2,0.362,27-68_2018-03-01
21,3/1/18,S.sid,27,27-87,NP,R2,0.352,27-87_2018-03-01
21,3/1/18,S.sid,27,27-98,NP,R2,0.343,27-98_2018-03-01
21,3/1/18,S.sid,28,28-14,NP,R2,0.329,28-14_2018-03-01
21,3/1/18,S.sid,28,28-19,NP,R2,0.347,28-19_2018-03-01
21,3/1/18,S.sid,28,28-23,NP,R2,0.368,28-23_2018-03-01
21,3/1/18,S.sid,30,30-18,NP,R2,0.257,30-18_2018-03-01
21,3/1/18,S.sid,30,30-22,NP,R2,0.275,30-22_2018-03-01
21,3/1/18,S.sid,30,30-28,NP,R2,0.348,30-28_2018-03-01
22,3/5/18,S.sid,20,20-4,Control,R1,0.39,20-4_2018-03-05
22,3/5/18,S.sid,20,20-13,Control,R1,0.403,20-13_2018-03-05
22,3/5/18,S.sid,20,20-19,Control,R1,0.373,20-19_2018-03-05
22,3/5/18,S.sid,22,22-2,Control,R1,0.414,22-2_2018-03-05
22,3/5/18,S.sid,22,22-16,Control,R1,0.411,22-16_2018-03-05
22,3/5/18,S.sid,22,22-21,Control,R1,0.385,22-21_2018-03-05
22,3/5/18,S.sid,23,23-57,Control,R1,0.412,23-57_2018-03-05
22,3/5/18,S.sid,23,23-60,Control,R1,0.393,23-60_2018-03-05
22,3/5/18,S.sid,23,23-65,Control,R1,0.406,23-65_2018-03-05
22,3/5/18,S.sid,24,24-2,Control,R1,0.27,24-2_2018-03-05
22,3/5/18,S.sid,24,24-6,Control,R1,0.304,24-6_2018-03-05
22,3/5/18,S.sid,24,24-9,Control,R1,0.27,24-9_2018-03-05
22,3/5/18,S.sid,27,27-3,Control,R1,0.407,27-3_2018-03-05
22,3/5/18,S.sid,27,27-9,Control,R1,0.427,27-9_2018-03-05
22,3/5/18,S.sid,27,27-28,Control,R1,0.419,27-28_2018-03-05
22,3/5/18,S.sid,28,28-2,Control,R1,0.458,28-2_2018-03-05
22,3/5/18,S.sid,28,28-5,Control,R1,0.397,28-5_2018-03-05
22,3/5/18,S.sid,30,30-4,Control,R1,0.38,30-4_2018-03-05
22,3/5/18,S.sid,30,30-8,Control,R1,0.353,30-8_2018-03-05
22,3/5/18,S.sid,30,30-12,Control,R1,0.315,30-12_2018-03-05
22,3/5/18,S.sid,20,20-8,N,R1,0.443,20-8_2018-03-05
22,3/5/18,S.sid,20,20-15,N,R1,0.415,20-15_2018-03-05
22,3/5/18,S.sid,20,20-22,N,R1,0.407,20-22_2018-03-05
22,3/5/18,S.sid,22,22-3,N,R1,0.417,22-3_2018-03-05
22,3/5/18,S.sid,22,22-11,N,R1,0.407,22-11_2018-03-05
22,3/5/18,S.sid,22,22-17,N,R1,0.402,22-17_2018-03-05
22,3/5/18,S.sid,23,23-58,N,R1,0.444,23-58_2018-03-05
22,3/5/18,S.sid,23,23-61,N,R1,0.405,23-61_2018-03-05
22,3/5/18,S.sid,23,23-66,N,R1,0.417,23-66_2018-03-05
22,3/5/18,S.sid,24,24-3,N,R1,0.478,24-3_2018-03-05
22,3/5/18,S.sid,24,24-7,N,R1,0.414,24-7_2018-03-05
22,3/5/18,S.sid,24,24-10,N,R1,0.323,24-10_2018-03-05
22,3/5/18,S.sid,27,27-5,N,R1,0.383,27-5_2018-03-05
22,3/5/18,S.sid,27,27-21,N,R1,0.399,27-21_2018-03-05
22,3/5/18,S.sid,27,27-45,N,R1,0.404,27-45_2018-03-05
22,3/5/18,S.sid,28,28-3,N,R1,0.399,28-3_2018-03-05
22,3/5/18,S.sid,28,28-9,N,R1,0.433,28-9_2018-03-05
22,3/5/18,S.sid,30,30-5,N,R1,0.335,30-5_2018-03-05
22,3/5/18,S.sid,30,30-9,N,R1,0.352,30-9_2018-03-05
22,3/5/18,S.sid,30,30-13,N,R1,0.338,30-13_2018-03-05
22,3/5/18,S.sid,20,20-3,NP,R1,0.38,20-3_2018-03-05
22,3/5/18,S.sid,20,20-11,NP,R1,0.38,20-11_2018-03-05
22,3/5/18,S.sid,20,20-17,NP,R1,0.377,20-17_2018-03-05
22,3/5/18,S.sid,22,22-12,NP,R1,0.372,22-12_2018-03-05
22,3/5/18,S.sid,22,22-18,NP,R1,0.377,22-18_2018-03-05
22,3/5/18,S.sid,22,22-25,NP,R1,0.363,22-25_2018-03-05
22,3/5/18,S.sid,23,23-56,NP,R1,0.4,23-56_2018-03-05
22,3/5/18,S.sid,23,23-63,NP,R1,0.384,23-63_2018-03-05
22,3/5/18,S.sid,23,23-67,NP,R1,0.365,23-67_2018-03-05
22,3/5/18,S.sid,24,24-5,NP,R1,0.407,24-5_2018-03-05
22,3/5/18,S.sid,24,24-15,NP,R1,0.358,24-15_2018-03-05
22,3/5/18,S.sid,27,27-6,NP,R1,0.44,27-6_2018-03-05
22,3/5/18,S.sid,27,27-18,NP,R1,0.435,27-18_2018-03-05
22,3/5/18,S.sid,27,27-46,NP,R1,0.428,27-46_2018-03-05
22,3/5/18,S.sid,28,28-7,NP,R1,0.401,28-7_2018-03-05
22,3/5/18,S.sid,28,28-10,NP,R1,0.379,28-10_2018-03-05
22,3/5/18,S.sid,30,30-3,NP,R1,0.326,30-3_2018-03-05
22,3/5/18,S.sid,30,30-7,NP,R1,0.321,30-7_2018-03-05
22,3/5/18,S.sid,30,30-14,NP,R1,0.304,30-14_2018-03-05
22,3/5/18,S.sid,20,20-26,Control,R2,0.412,20-26_2018-03-05
22,3/5/18,S.sid,20,20-32,Control,R2,0.398,20-32_2018-03-05
22,3/5/18,S.sid,20,20-38,Control,R2,0.416,20-38_2018-03-05
22,3/5/18,S.sid,22,22-32,Control,R2,0.38,22-32_2018-03-05
22,3/5/18,S.sid,22,22-35,Control,R2,0.392,22-35_2018-03-05
22,3/5/18,S.sid,23,23-68,Control,R2,0.389,23-68_2018-03-05
22,3/5/18,S.sid,23,23-72,Control,R2,0.339,23-72_2018-03-05
22,3/5/18,S.sid,23,23-75,Control,R2,0.373,23-75_2018-03-05
22,3/5/18,S.sid,24,24-16,Control,R2,0.35,24-16_2018-03-05
22,3/5/18,S.sid,24,24-19,Control,R2,0.312,24-19_2018-03-05
22,3/5/18,S.sid,27,27-57,Control,R2,0.377,27-57_2018-03-05
22,3/5/18,S.sid,27,27-73,Control,R2,0.351,27-73_2018-03-05
22,3/5/18,S.sid,27,27-85,Control,R2,0.398,27-85_2018-03-05
22,3/5/18,S.sid,28,28-11,Control,R2,0.362,28-11_2018-03-05
22,3/5/18,S.sid,28,28-15,Control,R2,0.37,28-15_2018-03-05
22,3/5/18,S.sid,28,28-29,Control,R2,0.326,28-29_2018-03-05
22,3/5/18,S.sid,30,30-15,Control,R2,0.308,30-15_2018-03-05
22,3/5/18,S.sid,30,30-20,Control,R2,0.311,30-20_2018-03-05
22,3/5/18,S.sid,30,30-26,Control,R2,0.347,30-26_2018-03-05
22,3/5/18,S.sid,20,20-29,N,R2,0.419,20-29_2018-03-05
22,3/5/18,S.sid,20,20-33,N,R2,0.429,20-33_2018-03-05
22,3/5/18,S.sid,20,20-46,N,R2,0.404,20-46_2018-03-05
22,3/5/18,S.sid,22,22-27,N,R2,0.444,22-27_2018-03-05
22,3/5/18,S.sid,22,22-33,N,R2,0.412,22-33_2018-03-05
22,3/5/18,S.sid,22,22-41,N,R2,0.416,22-41_2018-03-05
22,3/5/18,S.sid,23,23-73,N,R2,0.43,23-73_2018-03-05
22,3/5/18,S.sid,23,23-76,N,R2,0.429,23-76_2018-03-05
22,3/5/18,S.sid,23,23-80,N,R2,0.426,23-80_2018-03-05
22,3/5/18,S.sid,24,24-17,N,R2,0.47,24-17_2018-03-05
22,3/5/18,S.sid,24,24-21,N,R2,0.436,24-21_2018-03-05
22,3/5/18,S.sid,24,24-24,N,R2,0.395,24-24_2018-03-05
22,3/5/18,S.sid,27,27-67,N,R2,0.437,27-67_2018-03-05
22,3/5/18,S.sid,27,27-75,N,R2,0.409,27-75_2018-03-05
22,3/5/18,S.sid,27,27-86,N,R2,0.452,27-86_2018-03-05
22,3/5/18,S.sid,28,28-13,N,R2,0.44,28-13_2018-03-05
22,3/5/18,S.sid,28,28-18,N,R2,0.448,28-18_2018-03-05
22,3/5/18,S.sid,28,28-21,N,R2,0.419,28-21_2018-03-05
22,3/5/18,S.sid,30,30-16,N,R2,0.399,30-16_2018-03-05
22,3/5/18,S.sid,30,30-21,N,R2,0.376,30-21_2018-03-05
22,3/5/18,S.sid,30,30-27,N,R2,0.33,30-27_2018-03-05
22,3/5/18,S.sid,20,20-30,NP,R2,0.376,20-30_2018-03-05
22,3/5/18,S.sid,20,20-41,NP,R2,0.367,20-41_2018-03-05
22,3/5/18,S.sid,20,20-48,NP,R2,0.371,20-48_2018-03-05
22,3/5/18,S.sid,22,22-31,NP,R2,0.388,22-31_2018-03-05
22,3/5/18,S.sid,22,22-34,NP,R2,0.396,22-34_2018-03-05
22,3/5/18,S.sid,22,22-38,NP,R2,0.37,22-38_2018-03-05
22,3/5/18,S.sid,23,23-74,NP,R2,0.42,23-74_2018-03-05
22,3/5/18,S.sid,23,23-78,NP,R2,0.396,23-78_2018-03-05
22,3/5/18,S.sid,23,23-81,NP,R2,0.364,23-81_2018-03-05
22,3/5/18,S.sid,24,24-18,NP,R2,0.465,24-18_2018-03-05
22,3/5/18,S.sid,24,24-22,NP,R2,0.447,24-22_2018-03-05
22,3/5/18,S.sid,24,24-25,NP,R2,0.365,24-25_2018-03-05
22,3/5/18,S.sid,27,27-68,NP,R2,0.391,27-68_2018-03-05
22,3/5/18,S.sid,27,27-87,NP,R2,0.379,27-87_2018-03-05
22,3/5/18,S.sid,27,27-98,NP,R2,0.358,27-98_2018-03-05
22,3/5/18,S.sid,28,28-14,NP,R2,0.379,28-14_2018-03-05
22,3/5/18,S.sid,28,28-19,NP,R2,0.47,28-19_2018-03-05
22,3/5/18,S.sid,28,28-23,NP,R2,0.431,28-23_2018-03-05
22,3/5/18,S.sid,30,30-18,NP,R2,0.324,30-18_2018-03-05
22,3/5/18,S.sid,30,30-22,NP,R2,0.313,30-22_2018-03-05
22,3/5/18,S.sid,30,30-28,NP,R2,0.349,30-28_2018-03-05
23,3/8/18,S.sid,20,20-4,Control,R1,0.373,20-4_2018-03-08
23,3/8/18,S.sid,20,20-13,Control,R1,0.402,20-13_2018-03-08
23,3/8/18,S.sid,20,20-19,Control,R1,0.347,20-19_2018-03-08
23,3/8/18,S.sid,22,22-2,Control,R1,0.439,22-2_2018-03-08
23,3/8/18,S.sid,22,22-16,Control,R1,0.434,22-16_2018-03-08
23,3/8/18,S.sid,22,22-21,Control,R1,0.418,22-21_2018-03-08
23,3/8/18,S.sid,23,23-57,Control,R1,0.449,23-57_2018-03-08
23,3/8/18,S.sid,23,23-60,Control,R1,0.435,23-60_2018-03-08
23,3/8/18,S.sid,23,23-65,Control,R1,0.451,23-65_2018-03-08
23,3/8/18,S.sid,24,24-2,Control,R1,0.165,24-2_2018-03-08
23,3/8/18,S.sid,24,24-6,Control,R1,0.138,24-6_2018-03-08
23,3/8/18,S.sid,24,24-9,Control,R1,0.178,24-9_2018-03-08
23,3/8/18,S.sid,27,27-3,Control,R1,0.436,27-3_2018-03-08
23,3/8/18,S.sid,27,27-9,Control,R1,0.448,27-9_2018-03-08
23,3/8/18,S.sid,27,27-28,Control,R1,0.439,27-28_2018-03-08
23,3/8/18,S.sid,28,28-2,Control,R1,0.458,28-2_2018-03-08
23,3/8/18,S.sid,28,28-5,Control,R1,0.413,28-5_2018-03-08
23,3/8/18,S.sid,30,30-4,Control,R1,0.345,30-4_2018-03-08
23,3/8/18,S.sid,30,30-8,Control,R1,0.303,30-8_2018-03-08
23,3/8/18,S.sid,30,30-12,Control,R1,0.287,30-12_2018-03-08
23,3/8/18,S.sid,20,20-8,N,R1,0.432,20-8_2018-03-08
23,3/8/18,S.sid,20,20-15,N,R1,0.416,20-15_2018-03-08
23,3/8/18,S.sid,20,20-22,N,R1,0.424,20-22_2018-03-08
23,3/8/18,S.sid,22,22-3,N,R1,0.429,22-3_2018-03-08
23,3/8/18,S.sid,22,22-11,N,R1,0.455,22-11_2018-03-08
23,3/8/18,S.sid,22,22-17,N,R1,0.417,22-17_2018-03-08
23,3/8/18,S.sid,23,23-58,N,R1,0.476,23-58_2018-03-08
23,3/8/18,S.sid,23,23-61,N,R1,0.44,23-61_2018-03-08
23,3/8/18,S.sid,23,23-66,N,R1,0.454,23-66_2018-03-08
23,3/8/18,S.sid,24,24-3,N,R1,0.41,24-3_2018-03-08
23,3/8/18,S.sid,24,24-7,N,R1,0.455,24-7_2018-03-08
23,3/8/18,S.sid,24,24-10,N,R1,0.448,24-10_2018-03-08
23,3/8/18,S.sid,27,27-5,N,R1,0.419,27-5_2018-03-08
23,3/8/18,S.sid,27,27-21,N,R1,0.454,27-21_2018-03-08
23,3/8/18,S.sid,27,27-45,N,R1,0.435,27-45_2018-03-08
23,3/8/18,S.sid,28,28-3,N,R1,0.441,28-3_2018-03-08
23,3/8/18,S.sid,28,28-9,N,R1,0.46,28-9_2018-03-08
23,3/8/18,S.sid,30,30-5,N,R1,0.238,30-5_2018-03-08
23,3/8/18,S.sid,30,30-9,N,R1,0.325,30-9_2018-03-08
23,3/8/18,S.sid,30,30-13,N,R1,0.341,30-13_2018-03-08
23,3/8/18,S.sid,20,20-3,NP,R1,0.394,20-3_2018-03-08
23,3/8/18,S.sid,20,20-11,NP,R1,0.389,20-11_2018-03-08
23,3/8/18,S.sid,20,20-17,NP,R1,0.434,20-17_2018-03-08
23,3/8/18,S.sid,22,22-12,NP,R1,0.413,22-12_2018-03-08
23,3/8/18,S.sid,22,22-18,NP,R1,0.376,22-18_2018-03-08
23,3/8/18,S.sid,22,22-25,NP,R1,0.396,22-25_2018-03-08
23,3/8/18,S.sid,23,23-56,NP,R1,0.403,23-56_2018-03-08
